IncrementalTicker,TickerCount,TickerLookup,Ticker,Date,DateCode,Currency,Conversion,Filing,Year,IQ_TOTAL_REV,GrowthRate_YoY_Revenue,IQ_COST_REV,Variable_Margin,IQ_EBITDA,GrowthRate_YoY_EBITDA,EBITDA_Margin,IQ_DA_CF,Step,DandA_PercentofCapEx,IQ_CAPEX,CapEx_Margin,EBIT,GrowthRate_YoY_EBIT,EBIT_Margin,TaxRate,Taxes,NetIncome,IQ_SALE_INTAN_CF,IQ_CHANGE_NET_OPER_ASSETS,WorkingCapitalMargin,FreeCashFlow
856,8568,ACWI!A858,TECK.B,43578,,USD,Historical,Latest Fully Reported,2022,18766.66954,0.105515459,11856.87861,0.368194842,7232.427087,0.105515459,0.385386819,2103.315583,0.036205213,-0.690990841,-3043.912389,-0.162197793,5129.111504,0.082261687,0.27330963,0.592031,-3036.593013,2092.518491,0,120.0835188,0.006398766,1272.005203
856,8569,ACWI!A858,TECK.B,43578,,USD,Historical,Latest Fully Reported,2023,20746.84328,0.105515459,13107.96259,0.368194842,7995.559947,0.105515459,0.385386819,2447.081771,0.036205213,-0.727196054,-3365.092201,-0.162197793,5548.478176,0.08176205,0.267437224,0.592031,-3284.871083,2263.607093,0,132.7541863,0.006398766,1478.350849
857,8570,ACWI!A859,2688,43578,996,USD,Historical,Latest Fully Reported,2014,29087,,23018,0.208649912,4469,,0.153642521,817,,-0.317775185,-2571,-0.088390002,3652,,0.125554371,0.592031,-2162.097212,1489.902788,-16,1686,0.057964039,1405.902788
857,8571,ACWI!A859,2688,43578,997,USD,Historical,Latest Fully Reported,2015,32063,0.102313748,25197,0.21414091,5226,0.169389125,0.16299161,1043,,-0.409984277,-2544,-0.079343792,4183,0.145399781,0.130461903,0.592031,-2476.465673,1706.534327,-108,481,0.015001715,578.534327
857,8572,ACWI!A859,2688,43578,998,USD,Historical,Latest Fully Reported,2016,34103,0.063624739,26753,0.215523561,5657,0.082472254,0.165879835,1064,,-0.340371081,-3126,-0.09166349,4593,0.098015778,0.134680233,0.592031,-2719.198383,1873.801617,-25,751,0.022021523,537.801617
857,8573,ACWI!A859,2688,43578,999,USD,Historical,Latest Fully Reported,2017,48269,0.415388675,39930,0.172760985,6441,0.138589358,0.133439682,1114,,-0.245050594,-4546,-0.09418053,5327,0.159808404,0.110360687,0.592031,-3153.749137,2173.250863,-74,767,0.015890116,-565.749137
857,8574,ACWI!A859,2688,43578,1000,USD,Historical,Latest Fully Reported,2018,60698,0.257494458,51188,0.156677321,7351,0.14128241,0.121107779,1282,,-0.214956405,-5964,-0.098256944,6069,0.139290407,0.09998682,0.592031,-3593.036139,2475.963861,-73,2518,0.041484069,238.963861
857,8575,ACWI!A859,2688,43578,,USD,Historical,Latest Fully Reported,2019,73426.69869,0.209705405,61922.40028,0.156677321,8892.544434,0.209705405,0.121107779,1666.544472,0.036205213,-0.251161618,-6635.346933,-0.090366952,7225.999962,0.190640956,0.09841107,0.592031,-4278.015983,2947.983978,-59.2,2237.479829,0.030472292,157.4613463
857,8576,ACWI!A859,2688,43578,,USD,Historical,Latest Fully Reported,2020,88824.67429,0.209705405,74907.86232,0.156677321,10757.35907,0.209705405,0.121107779,2306.640404,0.036205213,-0.287366831,-8026.815051,-0.090366952,8450.718663,0.169487781,0.095139315,0.592031,-5003.087421,3447.631242,-59.2,2706.691444,0.030472292,374.9480393
857,8577,ACWI!A859,2688,43578,,USD,Historical,Latest Fully Reported,2021,107451.6886,0.209705405,90616.44595,0.156677321,13013.23541,0.209705405,0.121107779,3141.910935,0.036205213,-0.323572044,-9710.081554,-0.090366952,9871.324474,0.168104734,0.09186756,0.592031,-5844.1301,4027.194375,-59.2,3274.29927,0.030472292,674.1230257
857,8578,ACWI!A859,2688,43578,,USD,Historical,Latest Fully Reported,2022,129984.8885,0.209705405,109619.2045,0.156677321,15742.18121,0.209705405,0.121107779,4226.065315,0.036205213,-0.359777257,-11746.33814,-0.090366952,11516.1159,0.166623175,0.088595806,0.592031,-6817.897612,4698.218287,-59.2,3960.937525,0.030472292,1079.682986
857,8579,ACWI!A859,2688,43578,,USD,Historical,Latest Fully Reported,2023,157243.4222,0.209705405,132606.9442,0.156677321,19043.4017,0.209705405,0.121107779,5626.755964,0.036205213,-0.39598247,-14209.60874,-0.090366952,13416.64574,0.165032191,0.085324051,0.592031,-7943.070194,5473.575546,-59.2,4791.567533,0.030472292,1623.090304
858,8580,ACWI!A860,OMV,43578,996,USD,Historical,Latest Fully Reported,2014,35913,,32065,0.107147829,4630,,0.128922674,2459,,-0.641366719,-3834,-0.106757998,2171,,0.060451647,0.592031,-1285.299301,885.700699,0,405,0.011277253,-84.299301
858,8581,ACWI!A860,OMV,43578,997,USD,Historical,Latest Fully Reported,2015,22527,-0.372734107,19955,0.114174102,5735,0.238660907,0.254583389,4756,,-1.597044997,-2978,-0.132196919,979,-0.549055735,0.04345896,0.592031,-579.598349,399.401651,0,-399,-0.017712079,1778.401651
858,8582,ACWI!A860,OMV,43578,998,USD,Historical,Latest Fully Reported,2016,19260,-0.145025969,14273,0.258930426,3702,-0.354489974,0.192211838,2450,,-1.211671612,-2022,-0.104984424,1252,0.278855975,0.065005192,0.592031,-741.222812,510.777188,0,-149,-0.007736241,789.777188
858,8583,ACWI!A860,OMV,43578,999,USD,Historical,Latest Fully Reported,2017,20370,0.057632399,14287,0.29862543,4457,0.203943814,0.21880216,1930,,-1.216897856,-1586,-0.077859597,2527,1.018370607,0.124054983,0.592031,-1496.062337,1030.937663,0,-424,-0.020814924,950.937663
858,8584,ACWI!A860,OMV,43578,1000,USD,Historical,Latest Fully Reported,2018,23085,0.133284242,16080,0.303443795,5163,0.158402513,0.223651722,1775,,-0.555903539,-3193,-0.138314923,3388,0.340720222,0.146761967,0.592031,-2005.801028,1382.198972,0,103,0.004461772,67.198972
858,8585,ACWI!A860,OMV,43578,,USD,Historical,Latest Fully Reported,2019,21198.70482,-0.081710859,14766.08939,0.303443795,4741.126835,-0.081710859,0.223651722,1406.102967,0.036205213,-0.592108752,-2374.737685,-0.112022772,3335.023868,-0.015636403,0.157322058,0.592031,-1974.437516,1360.586352,0,-129.4147799,-0.006104844,262.5368543
858,8586,ACWI!A860,OMV,43578,,USD,Historical,Latest Fully Reported,2020,19466.54044,-0.081710859,13559.53954,0.303443795,4353.725289,-0.081710859,0.223651722,1370.161643,0.036205213,-0.628313965,-2180.695829,-0.112022772,2983.563646,-0.10538462,0.15326625,0.592031,-1766.362169,1217.201477,0,-118.8401871,-0.006104844,287.8271036
858,8587,ACWI!A860,OMV,43578,,USD,Historical,Latest Fully Reported,2021,17875.9127,-0.081710859,12451.57792,0.303443795,3997.978656,-0.081710859,0.223651722,1330.705833,0.036205213,-0.664519178,-2002.5093,-0.112022772,2667.272822,-0.106011087,0.149210441,0.592031,-1579.108196,1088.164626,0,-109.1296533,-0.006104844,307.2315064
858,8588,ACWI!A860,OMV,43578,,USD,Historical,Latest Fully Reported,2022,16415.25652,-0.081710859,11434.14879,0.303443795,3671.300385,-0.081710859,0.223651722,1288.549851,0.036205213,-0.700724391,-1838.882545,-0.112022772,2382.750535,-0.106671611,0.145154633,0.592031,-1410.662182,972.0883528,0,-100.2125756,-0.006104844,321.5430834
858,8589,ACWI!A860,OMV,43578,,USD,Historical,Latest Fully Reported,2023,15073.95181,-0.081710859,10499.85467,0.303443795,3371.315277,-0.081710859,0.223651722,1244.398395,0.036205213,-0.736929604,-1688.625872,-0.112022772,2126.916882,-0.107369046,0.141098825,0.592031,-1259.200729,867.7161536,0,-92.02411997,-0.006104844,331.4645562
859,8590,ACWI!A861,SWED A,43578,996,USD,Historical,Latest Fully Reported,2014,38389,,130,0.996613613,NA,,#VALUE!,610,,-0.549054905,-1111,-0.028940582,#VALUE!,,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-40742,-1.0612936,#VALUE!
859,8591,ACWI!A861,SWED A,43578,997,USD,Historical,Latest Fully Reported,2015,37030,-0.035400766,115,0.99689441,NA,NA,#VALUE!,561,,-1.257847534,-446,-0.012044288,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-21228,-0.57326492,#VALUE!
859,8592,ACWI!A861,SWED A,43578,998,USD,Historical,Latest Fully Reported,2016,39454,0.065460437,111,0.997186597,NA,NA,#VALUE!,506,,-1.14479638,-442,-0.01120292,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-109894,-2.785370305,#VALUE!
859,8593,ACWI!A861,SWED A,43578,999,USD,Historical,Latest Fully Reported,2017,40918,0.037106504,115,0.997189501,NA,NA,#VALUE!,518,,-1.654952077,-313,-0.007649445,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-22335,-0.545847793,#VALUE!
859,8594,ACWI!A861,SWED A,43578,1000,USD,Historical,Latest Fully Reported,2018,43701,0.068014077,90,0.997940551,NA,NA,#VALUE!,522,,-1.388297872,-376,-0.008603922,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-47383,-1.084254365,#VALUE!
859,8595,ACWI!A861,SWED A,43578,,USD,Historical,Latest Fully Reported,2019,45177.87805,0.033795063,93.04155568,0.997940551,#VALUE!,#VALUE!,#VALUE!,880.9201921,0.036205213,-1.424503085,-618.4052539,-0.013688232,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-54665.51239,-1.210006197,#VALUE!
859,8596,ACWI!A861,SWED A,43578,,USD,Historical,Latest Fully Reported,2020,46704.66729,0.033795063,96.18590092,0.997940551,#VALUE!,#VALUE!,#VALUE!,933.8370938,0.036205213,-1.460708298,-639.3042985,-0.013688232,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-56512.93683,-1.210006197,#VALUE!
859,8597,ACWI!A861,SWED A,43578,,USD,Historical,Latest Fully Reported,2021,48283.05447,0.033795063,99.43650951,0.997940551,#VALUE!,#VALUE!,#VALUE!,989.3245512,0.036205213,-1.496913511,-660.9096275,-0.013688232,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-58422.7951,-1.210006197,#VALUE!
859,8598,ACWI!A861,SWED A,43578,,USD,Historical,Latest Fully Reported,2022,49914.78334,0.033795063,102.7969726,0.997940551,#VALUE!,#VALUE!,#VALUE!,1047.495871,0.036205213,-1.533118724,-683.2451101,-0.013688232,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-60397.19714,-1.210006197,#VALUE!
859,8599,ACWI!A861,SWED A,43578,,USD,Historical,Latest Fully Reported,2023,51601.65659,0.033795063,106.2710028,0.997940551,#VALUE!,#VALUE!,#VALUE!,1108.469085,0.036205213,-1.569323937,-706.3354217,-0.013688232,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,0,-62438.32423,-1.210006197,#VALUE!
860,8600,ACWI!A862,IMO,43578,996,USD,Historical,Latest Fully Reported,2014,43.404,,15.505,0.642774859,7.008,,0.161459773,2.046,,-1.215686275,-1.683,-0.038775228,4.962,,0.114321261,0.592031,-2.937657822,2.024342178,-0.186,1.489,0.034305594,3.690342178
860,8601,ACWI!A862,IMO,43578,997,USD,Historical,Latest Fully Reported,2015,48.876,0.12607133,18.848,0.614371061,1.807,-0.742151826,0.036971111,2.387,,-2.468459152,-0.967,-0.019784761,-0.58,-1.116888351,-0.011866765,0.592031,0,-0.58,-0.672,-0.34,-0.006956379,-0.172
860,8602,ACWI!A862,IMO,43578,998,USD,Historical,Latest Fully Reported,2016,61.63,0.260946068,25.108,0.592601006,8.198,3.536801328,0.133019633,2.263,,-1.128115653,-2.006,-0.032549083,5.935,-11.23275862,0.096300503,0.592031,-3.513703985,2.421296015,-1.533,-0.056,-0.000908648,1.089296015
860,8603,ACWI!A862,IMO,43578,999,USD,Historical,Latest Fully Reported,2017,76.116,0.235047866,32.746,0.569788218,9.068,0.106123445,0.119133953,2.706,,-1.274011299,-2.124,-0.027904777,6.362,0.071946083,0.083582952,0.592031,-3.766501222,2.595498778,-2.25,0.45,0.005912029,1.377498778
860,8604,ACWI!A862,IMO,43578,1000,USD,Historical,Latest Fully Reported,2018,111.366,0.463108939,60.63,0.455578902,10.652,0.174680194,0.095648582,3.483,,-3.249067164,-1.072,-0.009625918,7.169,0.126846903,0.064373328,0.592031,-4.244270239,2.924729761,-5.452,-1.897,-0.017033924,-2.013270239
860,8605,ACWI!A862,IMO,43578,,USD,Historical,Latest Fully Reported,2019,141.5788776,0.271293551,77.07852798,0.455578902,13.5418189,0.271293551,0.095648582,11.96671892,0.036205213,-3.285272377,-3.642534788,-0.025727954,1.57509998,-0.780290141,0.011125247,0.592031,-0.932508017,0.642591964,-2.0186,0.433760049,0.003063734,7.381936146
860,8606,ACWI!A862,IMO,43578,,USD,Historical,Latest Fully Reported,2020,179.988314,0.271293551,97.98943551,0.455578902,17.21562703,0.271293551,0.095648582,15.38086919,0.036205213,-3.32147759,-4.630730984,-0.025727954,1.834757845,0.164851672,0.010193761,0.592031,-1.086233522,0.748524323,-2.0186,0.551436353,0.003063734,10.03149888
860,8607,ACWI!A862,IMO,43578,,USD,Historical,Latest Fully Reported,2021,228.8179827,0.271293551,124.5733374,0.455578902,21.88611562,0.271293551,0.095648582,19.76674056,0.036205213,-3.357682803,-5.887018435,-0.025727954,2.11937506,0.15512522,0.009262275,0.592031,-1.254735736,0.864639324,-2.0186,0.701037479,0.003063734,13.42679893
860,8608,ACWI!A862,IMO,43578,,USD,Historical,Latest Fully Reported,2022,290.8948257,0.271293551,158.3692804,0.455578902,27.82367764,0.271293551,0.095648582,25.40029426,0.036205213,-3.393888016,-7.484128569,-0.025727954,2.423383377,0.143442434,0.008330789,0.592031,-1.434718084,0.988665293,-2.0186,0.891224426,0.003063734,17.77745541
860,8609,ACWI!A862,IMO,43578,,USD,Historical,Latest Fully Reported,2023,369.8127159,0.271293551,201.3338448,0.455578902,35.37206194,0.271293551,0.095648582,32.63570566,0.036205213,-3.430093229,-9.514524382,-0.025727954,2.736356276,0.129147085,0.007399303,0.592031,-1.620007743,1.116348534,-2.0186,1.133007865,0.003063734,23.35193768
861,8610,ACWI!A863,8572,43578,996,USD,Historical,Latest Fully Reported,2014,202240,,2009,0.990066258,39943,,0.197502967,4244,,-1.945896378,-2181,-0.010784217,35699,,0.176517998,0.592031,-21134.91467,14564.08533,-4822,-47648,-0.235601266,-35842.91467
861,8611,ACWI!A863,8572,43578,997,USD,Historical,Latest Fully Reported,2015,219289,0.084300831,22062,0.899393038,19315,-0.516435921,0.088080113,5241,,-2.793710021,-1876,-0.008554921,14074,-0.605759265,0.064180146,0.592031,-8332.244294,5741.755706,-2601,-55903,-0.254928428,-49397.24429
861,8612,ACWI!A863,8572,43578,998,USD,Historical,Latest Fully Reported,2016,237683,0.083880176,19695,0.917137532,20948,0.08454569,0.088134196,5431,,-4.200309358,-1293,-0.005440019,15517,0.102529487,0.065284433,0.592031,-9186.545027,6330.454973,-944,-59787,-0.251540918,-50262.54503
861,8613,ACWI!A863,8572,43578,999,USD,Historical,Latest Fully Reported,2017,245148,0.031407379,16284,0.93357482,-64717,-4.089411877,-0.263991548,5450,,-3.100113766,-1758,-0.007171178,-70167,-5.521943675,-0.286223016,0.592031,0,-70167,-1147,31987,0.130480363,-35635
861,8614,ACWI!A863,8572,43578,1000,USD,Historical,Latest Fully Reported,2018,263453,0.074669179,14920,0.943367508,86522,-2.336928473,0.328415315,5580,,-5.264150943,-1060,-0.004023488,80942,-2.153562216,0.307235067,0.592031,-47920.1732,33021.8268,-1647,-113065,-0.429165734,-77170.1732
861,8615,ACWI!A863,8572,43578,,USD,Historical,Latest Fully Reported,2019,281516.4946,0.068564391,15942.98072,0.943367508,92454.32827,0.068564391,0.328415315,10735.57927,0.036205213,-5.300356156,-2025.444886,-0.007194765,81718.74899,0.009596365,0.290280501,0.592031,-48380.03269,33338.71631,-2232.2,-58597.99517,-0.208151196,-18781.34447
861,8616,ACWI!A863,8572,43578,,USD,Historical,Latest Fully Reported,2020,300818.5017,0.068564391,17036.10149,0.943367508,98793.40301,0.068564391,0.328415315,11550.01733,0.036205213,-5.336561369,-2164.318282,-0.007194765,87243.38567,0.067605497,0.290020013,0.592031,-51650.78886,35592.59681,-2232.2,-62615.73104,-0.208151196,-19869.63518
861,8617,ACWI!A863,8572,43578,,USD,Historical,Latest Fully Reported,2021,321443.9391,0.068564391,18204.17142,0.943367508,105567.1126,0.068564391,0.328415315,12425.66952,0.036205213,-5.372766582,-2312.713447,-0.007194765,93141.44303,0.067604636,0.289759525,0.592031,-55142.62166,37998.82137,-2232.2,-66908.94052,-0.208151196,-21029.36308
861,8618,ACWI!A863,8572,43578,,USD,Historical,Latest Fully Reported,2022,343483.5472,0.068564391,19452.32935,0.943367508,112805.2574,0.068564391,0.328415315,13367.10133,0.036205213,-5.408971795,-2471.283237,-0.007194765,99438.15604,0.067603773,0.289499037,0.592031,-58870.47096,40567.68508,-2232.2,-71496.5113,-0.208151196,-22265.20813
861,8619,ACWI!A863,8572,43578,,USD,Historical,Latest Fully Reported,2023,367034.2875,0.068564391,20786.06647,0.943367508,120539.6812,0.068564391,0.328415315,14379.21652,0.036205213,-5.445177008,-2640.725268,-0.007194765,106160.4647,0.067602909,0.289238549,0.592031,-62850.28605,43310.17861,-2232.2,-76398.62608,-0.208151196,-23582.15623
862,8620,ACWI!A864,4005,43578,996,USD,Historical,Latest Fully Reported,2014,2243794,,1639649,0.269251544,216576,,0.09652223,115734,,-0.75194428,-153913,-0.068594978,100842,,0.044942628,0.592031,-59701.5901,41140.4099,0,5567,0.002481066,8528.409898
862,8621,ACWI!A864,4005,43578,997,USD,Historical,Latest Fully Reported,2015,2376697,0.059231373,1727803,0.273023444,246523,0.138274786,0.103725044,119177,,-1.280564331,-93066,-0.039157705,127346,0.262826997,0.053581083,0.592031,-75392.77973,51953.22027,0,72737,0.030604238,150801.2203
862,8622,ACWI!A864,4005,43578,998,USD,Historical,Latest Fully Reported,2016,2101764,-0.115678608,1404801,0.331608592,281048,0.140047785,0.133720056,116602,,-1.298969532,-89765,-0.042709362,164446,0.291332276,0.078241896,0.592031,-97357.12983,67088.87017,0,12753,0.00606776,106678.8702
862,8623,ACWI!A864,4005,43578,999,USD,Historical,Latest Fully Reported,2017,1954283,-0.070170105,1285764,0.342078911,244617,-0.129625544,0.125169691,110281,,-0.837015673,-131755,-0.067418588,134336,-0.183099619,0.068739277,0.592031,-79531.07642,54804.92358,0,14571,0.007455931,47901.92358
862,8624,ACWI!A864,4005,43578,1000,USD,Historical,Latest Fully Reported,2018,2190509,0.120876045,1440635,0.342328655,301221,0.231398472,0.137511875,107103,,-0.717814848,-149207,-0.068115219,194118,0.445018461,0.08861776,0.592031,-114923.8737,79194.12634,0,2535,0.001157265,39625.12634
862,8625,ACWI!A864,4005,43578,,USD,Historical,Latest Fully Reported,2019,2187364.911,-0.001435324,1438567.223,0.342328655,300788.6504,-0.001435324,0.137511875,94339.5654,0.036205213,-0.754020061,-125115.4582,-0.05719917,206449.085,0.063523656,0.094382553,0.592031,-122224.2582,84224.82676,0,20896.44829,0.009553252,74345.38225
862,8626,ACWI!A864,4005,43578,,USD,Historical,Latest Fully Reported,2020,2184225.335,-0.001435324,1436502.413,0.342328655,300356.9214,-0.001435324,0.137511875,98727.48764,0.036205213,-0.790225274,-124935.877,-0.05719917,201629.4337,-0.023345472,0.092311645,0.592031,-119370.8753,82258.55846,0,20866.45513,0.009553252,76916.62417
862,8627,ACWI!A864,4005,43578,,USD,Historical,Latest Fully Reported,2021,2181090.265,-0.001435324,1434440.568,0.342328655,299925.812,-0.001435324,0.137511875,103102.6193,0.036205213,-0.826430487,-124756.5536,-0.05719917,196823.1927,-0.023837001,0.090240737,0.592031,-116525.4316,80297.7611,0,20836.50501,0.009553252,79480.33181
862,8628,ACWI!A864,4005,43578,,USD,Historical,Latest Fully Reported,2022,2177959.694,-0.001435324,1432381.681,0.342328655,299495.3215,-0.001435324,0.137511875,107464.9882,0.036205213,-0.8626357,-124577.4876,-0.05719917,192030.3333,-0.024351091,0.088169829,0.592031,-113687.9102,78342.42303,0,20806.59789,0.009553252,82036.52149
862,8629,ACWI!A864,4005,43578,,USD,Historical,Latest Fully Reported,2023,2174833.618,-0.001435324,1430325.75,0.342328655,299065.4488,-0.001435324,0.137511875,111814.6218,0.036205213,-0.898840913,-124398.6786,-0.05719917,187250.8269,-0.02488933,0.086098921,0.592031,-110858.2943,76392.53262,0,20776.73369,0.009553252,84585.2095
863,8630,ACWI!A865,2834,43578,996,USD,Historical,Latest Fully Reported,2014,16455.097,,0,1,NA,,#VALUE!,324.023,,-2.169336859,-149.365,-0.009077127,#VALUE!,,#VALUE!,0.592031,#VALUE!,#VALUE!,-30.487,-19392.789,-1.178527784,#VALUE!
863,8631,ACWI!A865,2834,43578,997,USD,Historical,Latest Fully Reported,2015,17746.591,0.078485955,0,1,NA,NA,#VALUE!,303.565,,-0.961442837,-315.739,-0.01779153,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-55.015,-89718.02,-5.05550728,#VALUE!
863,8632,ACWI!A865,2834,43578,998,USD,Historical,Latest Fully Reported,2016,18147.552,0.022593691,0,1,NA,NA,#VALUE!,311.826,,-0.910962186,-342.304,-0.018862269,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-109.187,16233.311,0.894517949,#VALUE!
863,8633,ACWI!A865,2834,43578,999,USD,Historical,Latest Fully Reported,2017,17835.84,-0.017176532,0,1,NA,NA,#VALUE!,337.771,,-0.719609443,-469.381,-0.026316731,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-146.591,-82571.106,-4.62950475,#VALUE!
863,8634,ACWI!A865,2834,43578,1000,USD,Historical,Latest Fully Reported,2018,22234.649,0.246627521,0,1,NA,NA,#VALUE!,373.99,,-0.828941011,-451.166,-0.020291123,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-110.361,48495.396,2.181073153,#VALUE!
863,8635,ACWI!A865,2834,43578,,USD,Historical,Latest Fully Reported,2019,24071.95717,0.082632659,0,1,#VALUE!,#VALUE!,#VALUE!,384.6051017,0.036205213,-0.865146224,-444.5550257,-0.018467756,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-90.3282,-37494.23356,-1.557589742,#VALUE!
863,8636,ACWI!A865,2834,43578,,USD,Historical,Latest Fully Reported,2020,26061.08699,0.082632659,0,1,#VALUE!,#VALUE!,#VALUE!,433.8112432,0.036205213,-0.901351437,-481.2897895,-0.018467756,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-90.3282,-40592.48177,-1.557589742,#VALUE!
863,8637,ACWI!A865,2834,43578,,USD,Historical,Latest Fully Reported,2021,28214.5839,0.082632659,0,1,#VALUE!,#VALUE!,#VALUE!,488.5233095,0.036205213,-0.937556649,-521.0600445,-0.018467756,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-90.3282,-43946.74647,-1.557589742,#VALUE!
863,8638,ACWI!A865,2834,43578,,USD,Historical,Latest Fully Reported,2022,30546.02999,0.082632659,0,1,#VALUE!,#VALUE!,#VALUE!,549.3152519,0.036205213,-0.973761862,-564.1166214,-0.018467756,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-90.3282,-47578.18298,-1.557589742,#VALUE!
863,8639,ACWI!A865,2834,43578,,USD,Historical,Latest Fully Reported,2023,33070.12966,0.082632659,0,1,#VALUE!,#VALUE!,#VALUE!,616.8182804,0.036205213,-1.009967075,-610.7310777,-0.018467756,#VALUE!,NA,#VALUE!,0.592031,#VALUE!,#VALUE!,-90.3282,-51509.69474,-1.557589742,#VALUE!
864,8640,ACWI!A866,MLCO,43578,996,USD,Historical,Latest Fully Reported,2014,4802.309,,3344.659,0.303531072,1038.382,,0.21622557,368.394,,-0.259080811,-1421.927,-0.296092359,669.988,,0.139513721,0.592031,-396.6536656,273.3343344,-51.887,-84.621,-0.017620899,-916.7066656
864,8641,ACWI!A866,MLCO,43578,997,USD,Historical,Latest Fully Reported,2015,3974.8,-0.172314818,2798.98,0.295818658,574.549,-0.446688213,0.144547902,470.634,,-0.351232247,-1339.951,-0.337111553,103.915,-0.844900207,0.026143454,0.592031,-61.52090137,42.39409864,-36.167,-36.652,-0.009221093,-899.7419014
864,8642,ACWI!A866,MLCO,43578,998,USD,Historical,Latest Fully Reported,2016,4519.396,0.137012177,3113.738,0.311027845,918.733,0.599050734,0.203286678,552.272,,-1.030346675,-536.006,-0.118601247,366.461,2.526545734,0.081086278,0.592031,-216.9562723,149.5047277,-3.821,369.099,0.081669984,531.0487277
864,8643,ACWI!A866,MLCO,43578,999,USD,Historical,Latest Fully Reported,2017,5284.823,0.169364889,3552.849,0.327726018,1171.887,0.275546867,0.221745742,540.575,,-1.049682615,-514.989,-0.097446783,631.312,0.722726293,0.119457549,0.592031,-373.7562747,257.5557253,0,174.906,0.033095905,458.0477253
864,8644,ACWI!A866,MLCO,43578,1000,USD,Historical,Latest Fully Reported,2018,5158.509,-0.023901274,3316.65,0.35705259,1180.312,0.00718926,0.228808751,564.076,,-0.960924271,-587.014,-0.113795285,616.236,-0.023880427,0.1194601,0.592031,-364.8308153,251.4051847,-28.094,79.608,0.015432366,279.9811847
864,8645,ACWI!A866,MLCO,43578,,USD,Historical,Latest Fully Reported,2019,5300.575594,0.027540244,3407.991349,0.35705259,1212.81808,0.027540244,0.228808751,1018.010297,0.036205213,-0.997129484,-1020.940924,-0.192609445,194.8077828,-0.683874712,0.036752194,0.592031,-115.3322465,79.47553634,-23.9938,109.569538,0.020671253,162.120647
864,8646,ACWI!A866,MLCO,43578,,USD,Historical,Latest Fully Reported,2020,5446.554737,0.027540244,3501.84826,0.35705259,1246.219385,0.027540244,0.228808751,1084.027913,0.036205213,-1.033334697,-1049.057886,-0.192609445,162.1914724,-0.167428169,0.029778728,0.592031,-96.0223796,66.16909281,-23.9938,112.5871098,0.020671253,189.7324292
864,8647,ACWI!A866,MLCO,43578,,USD,Historical,Latest Fully Reported,2021,5596.55418,0.027540244,3598.290014,0.35705259,1280.54057,0.027540244,0.228808751,1152.909686,0.036205213,-1.06953991,-1077.949196,-0.192609445,127.6308849,-0.213085109,0.022805262,0.592031,-75.5614404,52.06944447,-23.9938,115.6877862,0.020671253,218.7239205
864,8648,ACWI!A866,MLCO,43578,,USD,Historical,Latest Fully Reported,2022,5750.684645,0.027540244,3697.387797,0.35705259,1315.80697,0.027540244,0.228808751,1224.763303,0.036205213,-1.105745123,-1107.636179,-0.192609445,91.04366679,-0.286664299,0.015831796,0.592031,-53.90067309,37.1429937,-23.9938,118.873856,0.020671253,249.1501735
864,8649,ACWI!A866,MLCO,43578,,USD,Historical,Latest Fully Reported,2023,5909.059901,0.027540244,3799.214758,0.35705259,1352.044614,0.027540244,0.228808751,1299.700211,0.036205213,-1.141950336,-1138.140749,-0.192609445,52.34440335,-0.425062663,0.00885833,0.592031,-30.98950946,21.35489389,-23.9938,122.147671,0.020671253,281.0682263
865,8650,ACWI!A867,SGSN,43578,996,USD,Historical,Latest Fully Reported,2014,5883,,3254,0.446880843,1217,,0.206867245,267,,-0.875409836,-305,-0.051844297,950,,0.161482237,0.592031,-562.42945,387.57055,0,-109,-0.018527962,240.57055
865,8651,ACWI!A867,SGSN,43578,997,USD,Historical,Latest Fully Reported,2015,5712,-0.029066803,3194,0.440826331,1116,-0.082990961,0.195378151,267,,-0.887043189,-301,-0.052696078,849,-0.106315789,0.148634454,0.592031,-502.634319,346.365681,0,160,0.028011204,472.365681
